Compound ID,measured log(solubility:mol/L),SMILES
CHEMBL1201016,1.7,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
CHEMBL932,3.97,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
CHEMBL556716,2.9,CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1
CHEMBL1945031,1.13,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12
CHEMBL2331754,2.69,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O
CHEMBL2170989,1.9,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O
CHEMBL1123,3.72,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
CHEMBL442137,1.7,CC12NC(Cc3ccccc31)c1ccccc12
CHEMBL2171992,1.74,COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1
CHEMBL2181928,2.75,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1
CHEMBL2164690,4.1,CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3
CHEMBL73189,2.7,Cc1nc2ccccn2c1-c1ccnc(Nc2cccc(Cl)c2)n1
CHEMBL1689117,0.99,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
CHEMBL110147,1.84,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCSc1ccccc1
CHEMBL2139925,4.1,CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1
CHEMBL469727,1.98,COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F
CHEMBL186526,2.65,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1
CHEMBL1778866,2.23,COc1cc(F)ccc1-c1cncc(CNC2CCC2)n1
CHEMBL31815,3.7,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1
CHEMBL502,2.41,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL298700,3.3,CCN(CC)C(=O)c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCCCCc3ccncc3)c2c1
CHEMBL1287853,2.11,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
CHEMBL1199988,1.85,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1
CHEMBL2062558,2.23,N#Cc1cnn2c(N)cc(-c3ccc(F)cc3)nc12
CHEMBL398894,2.6,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1
CHEMBL247471,3.1,C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
CHEMBL1699517,1.07,Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1
CHEMBL23,1.99,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
CHEMBL168634,0.05,Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1
CHEMBL260374,2.3,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1
CHEMBL50608,2.2,Nc1cc(-c2ccccc2)nc2ccccc12
CHEMBL2010839,1.8,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)nc2)CC1
CHEMBL1288009,1.82,COc1ccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)cc1
CHEMBL1900528,-0.25,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
CHEMBL591931,1.27,N=C(N)c1cc2c(-c3ccccc3)cccc2s1
CHEMBL376291,3.1,O=C1C(=O)N(Cc2ccc(Cl)cc2)c2ccccc21
CHEMBL223166,0.9,COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1
CHEMBL1631468,1.86,CCCNC(=O)c1nnc2c(-c3ncccn3)cccc2c1N
CHEMBL1944689,2.3,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1
CHEMBL1689122,0.69,CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O
CHEMBL1289349,2.74,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1
CHEMBL92840,2.15,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccncc2)cc1)C(F)(F)F
CHEMBL360227,2.4,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F
CHEMBL2207281,2.06,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12
CHEMBL1762550,3.44,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)c2)n1
CHEMBL177611,0.6,O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1
CHEMBL1320527,1.91,Cc1occc(=O)c1OCc1ccc(F)cc1
CHEMBL1414985,2.96,O=C(Cc1ccccn1)c1ccc(Cl)cc1
CHEMBL6800,1.9,COc1nc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12
CHEMBL1364572,2.91,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N
CHEMBL2003130,3.31,O=c1[nH]c(-c2ccccc2)nc2cc(Cl)ccc12
CHEMBL388525,3.39,O=c1c2ccccc2oc2cc(O)cc(O)c12
CHEMBL1778650,0.31,CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O
CHEMBL65511,1.97,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1
CHEMBL457887,1.32,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN(C)C)cc3)n2)n1C(C)C
CHEMBL1255840,-0.27,CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1
CHEMBL61593,2.12,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
CHEMBL1822878,4.3,Oc1ccc(Br)c2ccccc12
CHEMBL1082410,3.3,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F
CHEMBL1950849,2.64,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(F)c2)C1)C1CCCCC1
CHEMBL22442,2.4,CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CHEMBL2070938,1.3,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1
CHEMBL1778622,1.54,CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1
CHEMBL1886566,2.38,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC2CCCCC2)c(OC)c1
CHEMBL51583,3.1,O=C1C(=O)c2cc(-c3ccsc3)ccc2-c2ccccc21
CHEMBL101311,2.9,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1
CHEMBL1944739,-1.0,CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N
CHEMBL855,1.88,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
CHEMBL1806525,2.8,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C#N)c(-c2cnc3ccccn23)n1
CHEMBL559078,2.41,CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
CHEMBL2024676,3.15,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL126048,0.8,Oc1c2ncc3ccccc3c2nn1-c1ccccc1
CHEMBL1917440,0.03,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O
CHEMBL502684,0.2,c1ccc(OCC2CNCCO2)cc1
CHEMBL1783286,3.4,COc1ncc(C)cc1-c1cccc2c(N)c(C(=O)NC3CC3)nnc12
CHEMBL1689114,1.01,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1
CHEMBL1947157,3.15,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1
CHEMBL535,2.26,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL2171033,1.5,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL490,1.78,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
CHEMBL178737,1.79,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2
CHEMBL183425,3.81,CN1CCN(CCCOc2ccc(-c3cc(-c4ccc(F)cc4)no3)cc2)CC1
CHEMBL1321641,1.51,N#Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1
CHEMBL93124,3.5,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1
CHEMBL436381,1.97,CN1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1
CHEMBL1586531,3.1,O=C(/C=C/Sc1nc[nH]n1)c1ccc(Cl)cc1
CHEMBL228761,2.21,O=C1C2CCC(N2)C(=O)N1Cc1ccccc1
CHEMBL810,-1.08,Cn1nnc2c(C(N)=O)ncn2c1=O
CHEMBL1430414,2.35,Fc1cc2[nH]cnc2cc1Cl
CHEMBL189181,4.28,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1
CHEMBL1910654,3.25,N[C@H](CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O
CHEMBL182380,2.86,CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
CHEMBL341324,1.67,CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1
CHEMBL214637,2.19,CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1
CHEMBL1565348,3.7,CCCc1c(C(=O)Nc2cc(C)on2)cnn1-c1ccccc1
CHEMBL552512,1.15,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12
CHEMBL421,-0.58,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
CHEMBL370152,2.96,O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1
CHEMBL2059872,3.1,Cc1ccc(-c2ncc(CN3CCOCC3)s2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL1531981,1.63,Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(C(=O)O)c1
CHEMBL1944652,3.86,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccc3cccnc23)cc1
CHEMBL168073,2.63,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1
CHEMBL380130,3.8,COc1ccc2c(c1)C(c1ccccc1)=NC(NC(=O)c1ccccc1OC)C(=O)N2
CHEMBL389792,2.87,CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12
CHEMBL1770465,3.58,Cc1nc(C(=O)[C@@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O
CHEMBL48190,1.54,COC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1
CHEMBL51478,2.89,COc1ccnc(CSc2nc3ccccc3[nH]2)c1
CHEMBL1224288,2.3,Oc1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1
CHEMBL1180250,1.0,O=c1[nH]n(C(c2ccccn2)C2CC2)c(=O)c2c(O)c3ccc(Cl)cc3nc12
CHEMBL2010832,2.7,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1F)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1
CHEMBL308538,-1.2,Fc1ncccc1OC[C@@H]1CCN1
CHEMBL1824369,2.34,N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1
CHEMBL2011928,3.28,COc1ccc(-c2nc3c(NCCCNC(C)=O)c(Br)cnc3[nH]2)cc1
CHEMBL471412,3.86,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1
CHEMBL1306424,3.6,Cc1ccnc(NCc2ccc(Cl)cc2)c1
CHEMBL1762547,3.8,CCN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C
CHEMBL215275,2.12,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC
CHEMBL355236,2.8,CCCc1c(OCc2ccc(-c3nn[nH]n3)cc2OC)ccc(C(C)=O)c1O
CHEMBL211265,2.46,Nc1nc(N)c(-c2ccc(NC(=O)C3CC3)cc2)c(COCc2ccccc2)n1
CHEMBL1946615,2.12,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCOCC1
CHEMBL2171215,2.13,O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL571526,2.72,Cc1cc(Nc2nc(O[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1
CHEMBL1738748,2.42,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1
CHEMBL575099,3.22,COc1cc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc(OC)c1OC
CHEMBL459219,1.21,CSc1nc(C(N)=O)c(N)s1
CHEMBL2068817,3.0,COc1ccccc1CN(C(C)=O)c1cnccc1Oc1ccccc1
CHEMBL1891338,3.7,COc1cccc(CNc2nc(NC(C)C)nc3ccsc23)c1OC
CHEMBL560219,3.36,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12
CHEMBL1934426,1.23,Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C
CHEMBL1829442,4.14,CCC(NC(=O)c1ccc(C)cc1)c1nc2ccsc2c(=O)n1Cc1ccccc1
CHEMBL396724,3.27,O=C(N[C@H]1Cc2ccccc2N(C[C@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1
CHEMBL2164747,0.37,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](O)C3)c2c1
CHEMBL384684,3.1,C[C@H](NC1=NC(=O)[C@](C)(C(F)(F)F)S1)c1ccccc1F
CHEMBL147507,0.6,Cc1cccc(C)c1OC[C@@H](C)N
CHEMBL93484,-0.8,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1
CHEMBL384699,3.4,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1
CHEMBL1213082,2.6,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O
CHEMBL578723,1.0,COc1ccc2nc3ccccc3c(N)c2c1
CHEMBL214350,1.27,Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O
CHEMBL1682950,2.66,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccsc2)nc2ccccc12)c1ccccc1
CHEMBL960,3.9,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
CHEMBL1079324,4.12,C[C@@H]1CN(c2nc(N3CCOCC3)c3ccc(Nc4ccccc4)nc3n2)C[C@H](C)O1
CHEMBL1090173,1.85,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1
CHEMBL413558,3.12,COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1OC
CHEMBL2336329,1.26,CNCc1cccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)c1
CHEMBL2011927,1.55,COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1
CHEMBL2011937,0.25,COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1
CHEMBL1933594,1.42,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC(F)(F)C4(F)F)nc32)[C@H](O)[C@@H]1O
CHEMBL495727,2.3,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1
CHEMBL2059865,3.01,Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL1770733,1.91,Nc1cc(-c2ccccc2)ncn1
CHEMBL443,-0.56,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
CHEMBL388337,2.0,O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12
CHEMBL2030815,-0.22,O=C(N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl
CHEMBL2086653,3.4,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1
CHEMBL1214827,2.5,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O
CHEMBL20403,3.52,COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1
CHEMBL320777,1.98,O=S(=O)(CCCOCCNc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12
CHEMBL1650697,1.79,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1
CHEMBL481230,3.2,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)CCO
CHEMBL102726,3.21,c1ccc(CNc2ncnc3ccccc23)cc1
CHEMBL1704514,2.47,CC(C(=O)N1CCc2ccccc2C1)N1C(=O)c2ccccc2C1=O
CHEMBL1472545,3.2,Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1
CHEMBL1096435,3.86,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1
CHEMBL13485,2.75,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C
CHEMBL1081913,3.0,CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1
CHEMBL73048,2.08,C[C@@](O)(C(=O)Nc1ccc(S(C)(=O)=O)cc1Cl)C(F)(F)F
CHEMBL1079,0.71,Clc1ccc2nsnc2c1NC1=NCCN1
CHEMBL1917459,-0.29,CCS(=O)(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O
CHEMBL2030799,-0.04,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1
CHEMBL167597,3.1,CCCc1c(OCc2ccc(-c3nn[nH]n3)cc2)ccc(C(C)=O)c1O
CHEMBL1951164,1.1,COc1cc(OC)c(S(=O)(=O)N(C)c2ccccc2)cc1NC(C)=O
CHEMBL549635,3.04,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1
CHEMBL2010841,2.1,Cc1nc(-c2ccc(CN3CCC(N(C)C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc2)no1
CHEMBL941,2.5,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL401158,3.07,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL1950861,-0.55,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C
CHEMBL23588,2.01,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
CHEMBL1689118,0.31,CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL2207280,3.93,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12
CHEMBL378405,3.32,CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21
CHEMBL2171038,1.71,Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CHEMBL1762534,3.37,COc1cccc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)n1
CHEMBL1168,-0.41,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
CHEMBL1775161,1.19,O=C(O)c1cn(Cc2ccccc2)c2ccccc12
CHEMBL366255,2.83,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
CHEMBL249966,0.75,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21
CHEMBL402542,1.81,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1
CHEMBL383723,2.71,CNC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O
CHEMBL2153176,2.85,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1
CHEMBL1576801,3.43,Cc1ccc(C(=O)C2CCN(C(=O)c3ccc(C)cc3)CC2)cc1
CHEMBL1809207,3.1,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(CO)ccn23)n1
CHEMBL484738,1.6,Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C
CHEMBL2348642,1.9,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1
CHEMBL2036774,3.32,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CN(C3CC3)CCO2)CC1
CHEMBL1829270,1.38,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccccc1
CHEMBL1221607,0.91,NC1=NC(c2cccs2)Nc2cccc(F)c21
CHEMBL12,2.69,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL2087847,3.62,C=CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O
CHEMBL278623,1.0,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O
CHEMBL327027,3.8,c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1
CHEMBL861,1.59,CCC1(c2ccccc2)NC(=O)N(C)C1=O
CHEMBL2164741,0.45,N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1
CHEMBL344319,1.05,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccccc21
CHEMBL481205,2.24,COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1
CHEMBL214798,2.72,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1
CHEMBL305406,4.1,Clc1cccc(Cl)c1/C(=C/n1cncn1)OC1CCCCCC1
CHEMBL1312599,4.38,O=S(=O)(Nc1ccc2[nH]c(-c3ccc(Br)o3)nc2c1)c1ccccc1
CHEMBL1631466,1.85,Nc1c2c(nc3c(-c4ncccn4)cccc13)CN(C1CCC1)C2=O
CHEMBL192894,3.37,COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1
CHEMBL1175,2.09,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
CHEMBL44245,3.0,CC(c1ccccc1)N1Cc2ccccc2C1=O
CHEMBL472258,3.02,COc1ccc(N(C(=O)c2ccccc2)C(C)C(=O)NC2CCCC2)c(OC)c1
CHEMBL235821,1.4,Nc1nc(CCc2ccccc2)cc(=O)[nH]1
CHEMBL2335886,3.1,COCCOc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL1774056,3.11,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1
CHEMBL232627,0.67,O=C(O)CN1C(=O)C(NC(=O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc21
CHEMBL325226,3.5,Cc1c(NC(=O)N2CCOCC2)ccc2c1c1ccccc1n2C(C)C
CHEMBL300664,2.92,O=C1C(=O)c2cc(-c3ccccc3F)ccc2-c2ccccc21
CHEMBL110941,2.45,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1
CHEMBL1575581,2.23,Cc1ccc2c(N)c(C#N)sc2n1
CHEMBL1340091,1.97,O=S(=O)(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2c(c1)OCCO2
CHEMBL1709618,1.5,COc1ccc(C(CNC(=O)Nc2ccccc2)N2CCN(C)CC2)cc1
CHEMBL573287,3.51,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc1
CHEMBL1908856,2.56,COc1ccc(NC(=O)c2ccc(-c3ccncc3)c(C)c2)cc1N1CCN(C)CC1
CHEMBL2153175,3.36,CCCSc1ncccc1C(=O)N(C)C1CCCCC1
CHEMBL155103,1.2,CCOC(=O)c1cc2ccc(O)cc2oc1=O
CHEMBL301018,3.67,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC
CHEMBL1778612,-0.69,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1
